/home/takayuki/.local/lib/python3.10/site-packages/torch/cuda/__init__.py:619: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
cpu
Epoch 198 - Train Loss: 576140164035677.1, Train r2: 0.006753861904144287, Val Loss: 578423530393359.0, Val r2: 0.0073868632316589355
Epoch 199 - Train Loss: 575788579680380.1, Train r2: 0.006753861904144287, Val Loss: 580237889588043.2, Val r2: 0.007386982440948486
Epoch 200 - Train Loss: 575922619468210.4, Train r2: 0.006753861904144287, Val Loss: 570554615409965.1, Val r2: 0.0073868632316589355
Epoch 201 - Train Loss: 576549603857749.4, Train r2: 0.006753861904144287, Val Loss: 573467718428069.6, Val r2: 0.0073868632316589355
Epoch 202 - Train Loss: 575758986196557.6, Train r2: 0.006753861904144287, Val Loss: 576367285193547.2, Val r2: 0.007386744022369385
Epoch 203 - Train Loss: 575832845093794.9, Train r2: 0.0067536234855651855, Val Loss: 580737623638979.8, Val r2: 0.007386982440948486
Epoch 204 - Train Loss: 575559207684034.0, Train r2: 0.0067536234855651855, Val Loss: 580124402577649.0, Val r2: 0.0073868632316589355
Epoch 205 - Train Loss: 576293355778172.1, Train r2: 0.0067536234855651855, Val Loss: 582549116890413.1, Val r2: 0.007386744022369385
Epoch 206 - Train Loss: 575525045713454.5, Train r2: 0.006753742694854736, Val Loss: 577663402107361.9, Val r2: 0.007386744022369385
Epoch 207 - Train Loss: 575592994455055.5, Train r2: 0.006753861904144287, Val Loss: 580868383286693.6, Val r2: 0.0073868632316589355
Epoch 208 - Train Loss: 576174536484057.2, Train r2: 0.006753861904144287, Val Loss: 579651409435226.4, Val r2: 0.0073868632316589355
Epoch 209 - Train Loss: 575770090679947.6, Train r2: 0.0067536234855651855, Val Loss: 573731260858368.0, Val r2: 0.0073868632316589355
Epoch 210 - Train Loss: 576037724388383.0, Train r2: 0.006753861904144287, Val Loss: 581467943746620.2, Val r2: 0.007386744022369385
Epoch 211 - Train Loss: 575618887800149.4, Train r2: 0.006753742694854736, Val Loss: 572588916011249.0, Val r2: 0.0073868632316589355
Epoch 212 - Train Loss: 575418133158694.8, Train r2: 0.0067536234855651855, Val Loss: 572998722210635.2, Val r2: 0.0073868632316589355
Epoch 213 - Train Loss: 576032642925537.0, Train r2: 0.006753742694854736, Val Loss: 580624484015646.1, Val r2: 0.0073868632316589355
Epoch 214 - Train Loss: 575594254271457.0, Train r2: 0.006753861904144287, Val Loss: 579329109246915.8, Val r2: 0.007387101650238037
Epoch 215 - Train Loss: 575678618756313.2, Train r2: 0.006753742694854736, Val Loss: 587227717928839.5, Val r2: 0.007386744022369385
Epoch 216 - Train Loss: 575585755340551.8, Train r2: 0.006753861904144287, Val Loss: 574221116089765.6, Val r2: 0.0073868632316589355
Epoch 217 - Train Loss: 574779056972024.2, Train r2: 0.0067536234855651855, Val Loss: 576779957336184.5, Val r2: 0.0073868632316589355
Epoch 218 - Train Loss: 576184381659446.2, Train r2: 0.0067536234855651855, Val Loss: 579649309322541.1, Val r2: 0.0073868632316589355
Epoch 219 - Train Loss: 576097629217512.8, Train r2: 0.0067536234855651855, Val Loss: 580106429244837.6, Val r2: 0.007386744022369385
Epoch 220 - Train Loss: 576018995422921.8, Train r2: 0.0067536234855651855, Val Loss: 585823157038381.1, Val r2: 0.0073868632316589355
Epoch 221 - Train Loss: 575383954919299.9, Train r2: 0.006753742694854736, Val Loss: 582099943447130.4, Val r2: 0.007386744022369385
Epoch 222 - Train Loss: 576115081080956.1, Train r2: 0.0067536234855651855, Val Loss: 575291216270998.6, Val r2: 0.007386982440948486
Epoch 223 - Train Loss: 575816029747758.5, Train r2: 0.006753742694854736, Val Loss: 576845619412028.2, Val r2: 0.0073868632316589355
Epoch 224 - Train Loss: 576583313351897.2, Train r2: 0.006753742694854736, Val Loss: 582290627362816.0, Val r2: 0.007386744022369385
Epoch 225 - Train Loss: 576005859371194.1, Train r2: 0.006753861904144287, Val Loss: 581465993641984.0, Val r2: 0.0073868632316589355
Epoch 226 - Train Loss: 576179327141826.0, Train r2: 0.0067536234855651855, Val Loss: 587037971563459.8, Val r2: 0.007386744022369385
Epoch 227 - Train Loss: 576486976544023.2, Train r2: 0.0067536234855651855, Val Loss: 574442091762386.9, Val r2: 0.0073868632316589355
Epoch 228 - Train Loss: 575978807381395.4, Train r2: 0.006753861904144287, Val Loss: 576490224684815.0, Val r2: 0.007386744022369385
Epoch 229 - Train Loss: 576412483162980.9, Train r2: 0.006753861904144287, Val Loss: 582767017398031.0, Val r2: 0.0073868632316589355
Epoch 230 - Train Loss: 576167852542882.9, Train r2: 0.006753742694854736, Val Loss: 580447470570315.2, Val r2: 0.0073868632316589355
Epoch 231 - Train Loss: 576107043777691.1, Train r2: 0.0067536234855651855, Val Loss: 580470747477172.8, Val r2: 0.007386982440948486
Epoch 232 - Train Loss: 575511598012229.9, Train r2: 0.006753742694854736, Val Loss: 575708416288165.6, Val r2: 0.007386982440948486
Epoch 233 - Train Loss: 575995928784523.6, Train r2: 0.006753861904144287, Val Loss: 577516086308141.1, Val r2: 0.007386982440948486
Epoch 234 - Train Loss: 575489394129454.5, Train r2: 0.006753742694854736, Val Loss: 580557424496399.0, Val r2: 0.007386982440948486
Epoch 235 - Train Loss: 576165635408368.5, Train r2: 0.006753861904144287, Val Loss: 579337365610977.9, Val r2: 0.0073868632316589355
Epoch 236 - Train Loss: 575301112585495.2, Train r2: 0.006753861904144287, Val Loss: 575543332430305.9, Val r2: 0.0073868632316589355
Epoch 237 - Train Loss: 575421111368735.0, Train r2: 0.006753861904144287, Val Loss: 582245601262652.2, Val r2: 0.0073868632316589355
Epoch 238 - Train Loss: 576488201280791.2, Train r2: 0.006753742694854736, Val Loss: 578895939293906.9, Val r2: 0.0073868632316589355
Epoch 239 - Train Loss: 576086932471311.5, Train r2: 0.006753742694854736, Val Loss: 584228303042680.5, Val r2: 0.0073868632316589355
Epoch 240 - Train Loss: 576178340844885.4, Train r2: 0.006753861904144287, Val Loss: 574420976155708.2, Val r2: 0.007386744022369385
Epoch 241 - Train Loss: 576408642705718.2, Train r2: 0.006753861904144287, Val Loss: 583894029843516.2, Val r2: 0.0073868632316589355
Epoch 242 - Train Loss: 576733767866181.9, Train r2: 0.006753861904144287, Val Loss: 576977879140231.5, Val r2: 0.007386744022369385
Epoch 243 - Train Loss: 576093037852734.0, Train r2: 0.0067536234855651855, Val Loss: 579543336531124.8, Val r2: 0.007386744022369385
Epoch 244 - Train Loss: 576170439284549.9, Train r2: 0.006753742694854736, Val Loss: 584967084788555.2, Val r2: 0.0073868632316589355
Epoch 245 - Train Loss: 575697215029248.0, Train r2: 0.006753742694854736, Val Loss: 575245842783774.1, Val r2: 0.0073868632316589355
Epoch 246 - Train Loss: 575357363540340.4, Train r2: 0.006753742694854736, Val Loss: 573901093655250.9, Val r2: 0.0073868632316589355
Epoch 247 - Train Loss: 575201037508856.2, Train r2: 0.006753861904144287, Val Loss: 575614556646701.1, Val r2: 0.0073868632316589355
Epoch 248 - Train Loss: 575776685651037.1, Train r2: 0.0067536234855651855, Val Loss: 576415956884058.4, Val r2: 0.0073868632316589355
Epoch 249 - Train Loss: 575617415980745.8, Train r2: 0.0067536234855651855, Val Loss: 574765779525150.1, Val r2: 0.007386744022369385
Epoch 250 - Train Loss: 576280814046611.4, Train r2: 0.006753742694854736, Val Loss: 572860989162435.8, Val r2: 0.0073868632316589355
Epoch 251 - Train Loss: 575910381760139.6, Train r2: 0.006753861904144287, Val Loss: 580544618546115.8, Val r2: 0.007386744022369385
Epoch 252 - Train Loss: 575440168760909.6, Train r2: 0.006753861904144287, Val Loss: 576393564235173.6, Val r2: 0.0073868632316589355
Epoch 253 - Train Loss: 577046067607614.0, Train r2: 0.006753742694854736, Val Loss: 576637856290454.6, Val r2: 0.0073868632316589355
Epoch 254 - Train Loss: 575905554497536.0, Train r2: 0.006753861904144287, Val Loss: 577339201159168.0, Val r2: 0.0073868632316589355
Epoch 255 - Train Loss: 575917221780262.8, Train r2: 0.006753861904144287, Val Loss: 580662694618533.6, Val r2: 0.0073868632316589355
Epoch 256 - Train Loss: 575787166835432.8, Train r2: 0.006753742694854736, Val Loss: 574895187126633.4, Val r2: 0.0073868632316589355
Epoch 257 - Train Loss: 575697232314864.5, Train r2: 0.0067536234855651855, Val Loss: 581645367740295.5, Val r2: 0.007386744022369385
Epoch 258 - Train Loss: 577476955829341.1, Train r2: 0.006753742694854736, Val Loss: 576728303248805.6, Val r2: 0.0073868632316589355
Epoch 259 - Train Loss: 576094881821292.6, Train r2: 0.006753742694854736, Val Loss: 579252648565338.4, Val r2: 0.0073868632316589355
Epoch 260 - Train Loss: 575881693229180.1, Train r2: 0.006753861904144287, Val Loss: 585146833906989.1, Val r2: 0.007386982440948486
Epoch 261 - Train Loss: 576965682881753.2, Train r2: 0.006753742694854736, Val Loss: 576191306014238.1, Val r2: 0.0073868632316589355
Epoch 262 - Train Loss: 575622098857611.6, Train r2: 0.006753742694854736, Val Loss: 576917056797756.2, Val r2: 0.0073868632316589355
Epoch 263 - Train Loss: 575560809145561.2, Train r2: 0.006753742694854736, Val Loss: 576702034076129.9, Val r2: 0.007386744022369385
Epoch 264 - Train Loss: 576020554687208.8, Train r2: 0.006753742694854736, Val Loss: 579735668561558.6, Val r2: 0.007386982440948486
Epoch 265 - Train Loss: 576661568896527.5, Train r2: 0.0067536234855651855, Val Loss: 577114135793423.0, Val r2: 0.007386982440948486
Epoch 266 - Train Loss: 574906385873454.5, Train r2: 0.006753861904144287, Val Loss: 580709700430185.4, Val r2: 0.007386744022369385
Epoch 267 - Train Loss: 576151780986755.9, Train r2: 0.0067536234855651855, Val Loss: 573780704300815.0, Val r2: 0.0073868632316589355
Epoch 268 - Train Loss: 576029192411446.2, Train r2: 0.006753742694854736, Val Loss: 577625292167770.4, Val r2: 0.0073868632316589355
Epoch 269 - Train Loss: 575669972389267.4, Train r2: 0.006753742694854736, Val Loss: 578817084404916.8, Val r2: 0.0073868632316589355
Epoch 270 - Train Loss: 576478023611485.1, Train r2: 0.006753742694854736, Val Loss: 573481361265362.9, Val r2: 0.0073868632316589355
Epoch 271 - Train Loss: 575774303286365.1, Train r2: 0.006753742694854736, Val Loss: 577899917429579.2, Val r2: 0.007386982440948486
Epoch 272 - Train Loss: 575574842015744.0, Train r2: 0.006753742694854736, Val Loss: 580255610275719.5, Val r2: 0.007386982440948486
Epoch 273 - Train Loss: 575553731194011.1, Train r2: 0.0067536234855651855, Val Loss: 577003175234379.2, Val r2: 0.007386744022369385
Epoch 274 - Train Loss: 575727391140026.1, Train r2: 0.006753742694854736, Val Loss: 581195898228495.0, Val r2: 0.007386744022369385
Epoch 275 - Train Loss: 575650124434338.9, Train r2: 0.006753861904144287, Val Loss: 579865492632756.8, Val r2: 0.0073868632316589355
Epoch 276 - Train Loss: 576493643707981.6, Train r2: 0.006753742694854736, Val Loss: 584252420784128.0, Val r2: 0.0073868632316589355
Epoch 277 - Train Loss: 575592690431565.6, Train r2: 0.006753742694854736, Val Loss: 571105602868886.6, Val r2: 0.0073868632316589355
Epoch 278 - Train Loss: 575338914195145.8, Train r2: 0.0067536234855651855, Val Loss: 578652910464301.1, Val r2: 0.0073868632316589355
Epoch 279 - Train Loss: 575405853761784.2, Train r2: 0.0067536234855651855, Val Loss: 575016754833769.4, Val r2: 0.007386744022369385
Epoch 280 - Train Loss: 575642968189114.1, Train r2: 0.006753742694854736, Val Loss: 583634908703081.4, Val r2: 0.0073868632316589355
Epoch 281 - Train Loss: 575978032579056.5, Train r2: 0.0067536234855651855, Val Loss: 574332252316129.9, Val r2: 0.0073868632316589355
Epoch 282 - Train Loss: 575143110357612.6, Train r2: 0.006753742694854736, Val Loss: 583712008892657.0, Val r2: 0.0073868632316589355
Epoch 283 - Train Loss: 575210429699413.4, Train r2: 0.006753742694854736, Val Loss: 575826575259768.5, Val r2: 0.007386982440948486
Epoch 284 - Train Loss: 575977197785460.4, Train r2: 0.006753742694854736, Val Loss: 579958539072692.8, Val r2: 0.0073868632316589355
Epoch 285 - Train Loss: 575466511532032.0, Train r2: 0.006753742694854736, Val Loss: 575843713679360.0, Val r2: 0.007386744022369385
Epoch 286 - Train Loss: 575625610379760.5, Train r2: 0.006753742694854736, Val Loss: 579366449408361.4, Val r2: 0.0073868632316589355
Epoch 287 - Train Loss: 575844912996103.8, Train r2: 0.0067536234855651855, Val Loss: 578665220993265.0, Val r2: 0.0073868632316589355
Epoch 288 - Train Loss: 575989021655536.5, Train r2: 0.006753742694854736, Val Loss: 578464488512090.4, Val r2: 0.007386744022369385
Epoch 289 - Train Loss: 575051076651442.4, Train r2: 0.006753861904144287, Val Loss: 578713553191875.8, Val r2: 0.0073868632316589355
Epoch 290 - Train Loss: 575941691603999.0, Train r2: 0.006753742694854736, Val Loss: 581468581280828.2, Val r2: 0.0073868632316589355
Epoch 291 - Train Loss: 575615705721514.6, Train r2: 0.0067536234855651855, Val Loss: 575652309330281.4, Val r2: 0.007386982440948486
Epoch 292 - Train Loss: 576336291724319.0, Train r2: 0.006753742694854736, Val Loss: 580025661753223.5, Val r2: 0.0073868632316589355
Epoch 293 - Train Loss: 575507271015703.2, Train r2: 0.006753861904144287, Val Loss: 579295004127473.0, Val r2: 0.0073868632316589355
Epoch 294 - Train Loss: 576530769653387.6, Train r2: 0.0067536234855651855, Val Loss: 579649664604762.4, Val r2: 0.0073868632316589355
Epoch 295 - Train Loss: 576713073424446.0, Train r2: 0.006753861904144287, Val Loss: 578809254379520.0, Val r2: 0.0073868632316589355
Epoch 296 - Train Loss: 575733398908555.6, Train r2: 0.0067536234855651855, Val Loss: 582322764613511.5, Val r2: 0.0073868632316589355
Epoch 297 - Train Loss: 575888682210645.4, Train r2: 0.006753742694854736, Val Loss: 581374646635339.2, Val r2: 0.0073868632316589355
Epoch 298 - Train Loss: 575834278783162.1, Train r2: 0.006753742694854736, Val Loss: 583954731784794.4, Val r2: 0.0073868632316589355
Epoch 299 - Train Loss: 576008708447511.2, Train r2: 0.006753742694854736, Val Loss: 580347869173398.6, Val r2: 0.007386744022369385
Epoch 300 - Train Loss: 576392304239336.8, Train r2: 0.0067536234855651855, Val Loss: 577537979588126.1, Val r2: 0.007386744022369385
Epoch 301 - Train Loss: 575937163280880.5, Train r2: 0.006753861904144287, Val Loss: 578412293606219.2, Val r2: 0.007386982440948486
Epoch 302 - Train Loss: 575970901245455.5, Train r2: 0.006753861904144287, Val Loss: 571665006568869.6, Val r2: 0.0073868632316589355
Epoch 303 - Train Loss: 576261447038541.6, Train r2: 0.0067536234855651855, Val Loss: 574656723673569.9, Val r2: 0.0073868632316589355
Epoch 304 - Train Loss: 576322090065175.2, Train r2: 0.006753742694854736, Val Loss: 571581017851783.5, Val r2: 0.0073868632316589355
Epoch 305 - Train Loss: 575796492933926.8, Train r2: 0.006753742694854736, Val Loss: 580839238301816.5, Val r2: 0.0073868632316589355
Epoch 306 - Train Loss: 575452706933666.9, Train r2: 0.0067536234855651855, Val Loss: 571993607095235.8, Val r2: 0.0073868632316589355
Epoch 307 - Train Loss: 575730854364129.0, Train r2: 0.006753861904144287, Val Loss: 577940261699584.0, Val r2: 0.007386744022369385
Epoch 308 - Train Loss: 576292043088120.2, Train r2: 0.006753742694854736, Val Loss: 580751404641581.1, Val r2: 0.007386624813079834
Epoch 309 - Train Loss: 575783031505889.0, Train r2: 0.006753861904144287, Val Loss: 581846376552086.6, Val r2: 0.007387101650238037
Epoch 310 - Train Loss: 575751092770629.9, Train r2: 0.0067536234855651855, Val Loss: 578939814674432.0, Val r2: 0.007386744022369385
Epoch 311 - Train Loss: 575652371564482.0, Train r2: 0.0067536234855651855, Val Loss: 583032841529705.4, Val r2: 0.0073868632316589355
Epoch 312 - Train Loss: 576439733937369.2, Train r2: 0.006753861904144287, Val Loss: 578798895928982.6, Val r2: 0.007386982440948486
Epoch 313 - Train Loss: 575504704101655.2, Train r2: 0.006753742694854736, Val Loss: 578927275185814.6, Val r2: 0.007386982440948486
Epoch 314 - Train Loss: 575135324204187.1, Train r2: 0.006753742694854736, Val Loss: 579655364910622.1, Val r2: 0.007386982440948486
Epoch 315 - Train Loss: 576517873058288.5, Train r2: 0.006753742694854736, Val Loss: 574466651632820.8, Val r2: 0.007386982440948486
Epoch 316 - Train Loss: 575002597106408.8, Train r2: 0.0067536234855651855, Val Loss: 576806672585426.9, Val r2: 0.0073868632316589355
Epoch 317 - Train Loss: 575171423180613.9, Train r2: 0.006753742694854736, Val Loss: 583828115122537.4, Val r2: 0.007386744022369385
Epoch 318 - Train Loss: 575734998844881.5, Train r2: 0.006753742694854736, Val Loss: 582147841411915.2, Val r2: 0.007386982440948486
Epoch 319 - Train Loss: 576552383283200.0, Train r2: 0.006753742694854736, Val Loss: 574978382380092.2, Val r2: 0.0073868632316589355
Epoch 320 - Train Loss: 575650180358392.2, Train r2: 0.0067536234855651855, Val Loss: 580484459397120.0, Val r2: 0.0073868632316589355
Epoch 321 - Train Loss: 576658286154596.9, Train r2: 0.006753742694854736, Val Loss: 577860001472030.1, Val r2: 0.0073868632316589355
Epoch 322 - Train Loss: 576248557052648.8, Train r2: 0.006753742694854736, Val Loss: 574556522244457.4, Val r2: 0.0073868632316589355
Epoch 323 - Train Loss: 575773523908421.9, Train r2: 0.006753742694854736, Val Loss: 579069399917025.9, Val r2: 0.0073868632316589355
Epoch 324 - Train Loss: 576037281063160.2, Train r2: 0.0067536234855651855, Val Loss: 577577747511416.5, Val r2: 0.007386982440948486
Epoch 325 - Train Loss: 575567246512500.4, Train r2: 0.006753861904144287, Val Loss: 578401795016583.5, Val r2: 0.0073868632316589355
Epoch 326 - Train Loss: 576242104942095.5, Train r2: 0.006753742694854736, Val Loss: 580241274638095.0, Val r2: 0.0073868632316589355
Epoch 327 - Train Loss: 575242276922585.2, Train r2: 0.006753742694854736, Val Loss: 581125447737825.9, Val r2: 0.007386744022369385
Epoch 328 - Train Loss: 576208573896517.9, Train r2: 0.006753861904144287, Val Loss: 580819283283727.0, Val r2: 0.0073868632316589355
Epoch 329 - Train Loss: 575802852007191.2, Train r2: 0.006753742694854736, Val Loss: 584222217847747.8, Val r2: 0.0073868632316589355
Epoch 330 - Train Loss: 575467907091362.9, Train r2: 0.006753742694854736, Val Loss: 583909119468965.6, Val r2: 0.007387101650238037
Epoch 331 - Train Loss: 575787531358580.4, Train r2: 0.006753742694854736, Val Loss: 578886905256538.4, Val r2: 0.007386744022369385
Epoch 332 - Train Loss: 575522584546707.4, Train r2: 0.006753861904144287, Val Loss: 579825657600602.4, Val r2: 0.007386744022369385
Epoch 333 - Train Loss: 576852949141442.0, Train r2: 0.006753981113433838, Val Loss: 574148995772657.0, Val r2: 0.0073868632316589355
Epoch 334 - Train Loss: 575793354577733.9, Train r2: 0.006753742694854736, Val Loss: 577373645770511.0, Val r2: 0.0073868632316589355
Epoch 335 - Train Loss: 576390291481817.2, Train r2: 0.006753742694854736, Val Loss: 578518120337167.0, Val r2: 0.0073868632316589355
Epoch 336 - Train Loss: 575835732808548.9, Train r2: 0.006753861904144287, Val Loss: 583375990863028.8, Val r2: 0.007386744022369385
Epoch 337 - Train Loss: 575381515613773.6, Train r2: 0.0067536234855651855, Val Loss: 576684676565835.2, Val r2: 0.007386982440948486
Epoch 338 - Train Loss: 576038870323075.9, Train r2: 0.0067536234855651855, Val Loss: 573219368260306.9, Val r2: 0.0073868632316589355
Epoch 339 - Train Loss: 575681001120985.2, Train r2: 0.006753742694854736, Val Loss: 579911961573496.5, Val r2: 0.0073868632316589355
Epoch 340 - Train Loss: 574971516551168.0, Train r2: 0.0067536234855651855, Val Loss: 579293164555083.2, Val r2: 0.007386744022369385
Epoch 341 - Train Loss: 575116629301558.2, Train r2: 0.006753861904144287, Val Loss: 573112363176658.9, Val r2: 0.007386744022369385
Epoch 342 - Train Loss: 575800607927451.1, Train r2: 0.006753861904144287, Val Loss: 579145623743789.1, Val r2: 0.0073868632316589355
Epoch 343 - Train Loss: 575910348714108.1, Train r2: 0.006753861904144287, Val Loss: 579521224160436.8, Val r2: 0.0073868632316589355
Epoch 344 - Train Loss: 576285825350190.5, Train r2: 0.006753742694854736, Val Loss: 575182945987885.1, Val r2: 0.0073868632316589355
Epoch 345 - Train Loss: 576088283291399.8, Train r2: 0.006753861904144287, Val Loss: 579508210962191.0, Val r2: 0.007386982440948486
Epoch 346 - Train Loss: 576345344811752.8, Train r2: 0.006753742694854736, Val Loss: 576953560072192.0, Val r2: 0.0073868632316589355
Epoch 347 - Train Loss: 575609981640455.8, Train r2: 0.0067536234855651855, Val Loss: 578704471783544.5, Val r2: 0.0073868632316589355
Epoch 348 - Train Loss: 575497239257336.2, Train r2: 0.006753742694854736, Val Loss: 577989010367909.6, Val r2: 0.0073868632316589355
Epoch 349 - Train Loss: 575531805914701.6, Train r2: 0.006753861904144287, Val Loss: 575245807255552.0, Val r2: 0.0073868632316589355
Epoch 350 - Train Loss: 575934149991206.8, Train r2: 0.006753742694854736, Val Loss: 585379139134885.6, Val r2: 0.0073868632316589355
Epoch 351 - Train Loss: 575505472294787.9, Train r2: 0.006753742694854736, Val Loss: 576354441741251.8, Val r2: 0.0073868632316589355
Epoch 352 - Train Loss: 575549282181368.2, Train r2: 0.006753981113433838, Val Loss: 579056465670385.0, Val r2: 0.0073868632316589355
Epoch 353 - Train Loss: 574582728465190.8, Train r2: 0.006753742694854736, Val Loss: 574399967133696.0, Val r2: 0.0073868632316589355
Epoch 354 - Train Loss: 576105288270817.0, Train r2: 0.006753742694854736, Val Loss: 576807916073201.0, Val r2: 0.0073868632316589355
Epoch 355 - Train Loss: 576313235253930.6, Train r2: 0.006753742694854736, Val Loss: 579047224385054.1, Val r2: 0.007386982440948486
Epoch 356 - Train Loss: 575900503538719.0, Train r2: 0.006753861904144287, Val Loss: 578965371308875.2, Val r2: 0.007386744022369385
Epoch 357 - Train Loss: 576132783585838.5, Train r2: 0.006753742694854736, Val Loss: 582814739695495.5, Val r2: 0.0073868632316589355
Epoch 358 - Train Loss: 575826945106168.2, Train r2: 0.0067536234855651855, Val Loss: 580186022331331.8, Val r2: 0.007386982440948486
Epoch 359 - Train Loss: 576121593691167.0, Train r2: 0.006753742694854736, Val Loss: 578040885519781.6, Val r2: 0.0073868632316589355
Epoch 360 - Train Loss: 575161819495455.0, Train r2: 0.006753861904144287, Val Loss: 581589714754138.4, Val r2: 0.007386744022369385
Epoch 361 - Train Loss: 575340306704073.8, Train r2: 0.0067536234855651855, Val Loss: 579681197875681.9, Val r2: 0.007386982440948486
Epoch 362 - Train Loss: 575716996383713.0, Train r2: 0.006753861904144287, Val Loss: 573147486771802.4, Val r2: 0.007386982440948486
Epoch 363 - Train Loss: 575438967410563.9, Train r2: 0.006753742694854736, Val Loss: 574689413585498.4, Val r2: 0.0073868632316589355
Epoch 364 - Train Loss: 576538308724177.5, Train r2: 0.006753861904144287, Val Loss: 573038801992764.2, Val r2: 0.007386982440948486
Epoch 365 - Train Loss: 575976547032839.8, Train r2: 0.0067536234855651855, Val Loss: 581322662925010.9, Val r2: 0.0073868632316589355
Epoch 366 - Train Loss: 575405597019539.4, Train r2: 0.0067536234855651855, Val Loss: 575104799689547.2, Val r2: 0.007386982440948486
Epoch 367 - Train Loss: 576519133383090.4, Train r2: 0.0067536234855651855, Val Loss: 579370148291041.9, Val r2: 0.007386744022369385
Epoch 368 - Train Loss: 575383968137712.5, Train r2: 0.0067536234855651855, Val Loss: 577939632060536.5, Val r2: 0.007386982440948486
Epoch 369 - Train Loss: 576277026971399.8, Train r2: 0.006753861904144287, Val Loss: 577561481507057.0, Val r2: 0.007386982440948486
Epoch 370 - Train Loss: 575924277362191.5, Train r2: 0.0067536234855651855, Val Loss: 577253503139840.0, Val r2: 0.0073868632316589355
Epoch 371 - Train Loss: 576076274871947.6, Train r2: 0.006753742694854736, Val Loss: 577537136779745.9, Val r2: 0.007386982440948486
Epoch 372 - Train Loss: 576702742726594.0, Train r2: 0.006753742694854736, Val Loss: 587870137267380.8, Val r2: 0.0073868632316589355
Epoch 373 - Train Loss: 576631576318324.4, Train r2: 0.006753742694854736, Val Loss: 577306187545660.2, Val r2: 0.007386982440948486
Epoch 374 - Train Loss: 575813646874686.0, Train r2: 0.006753861904144287, Val Loss: 581456264830494.1, Val r2: 0.0073868632316589355
Epoch 375 - Train Loss: 575848519589143.2, Train r2: 0.006753742694854736, Val Loss: 575344455311841.9, Val r2: 0.007386982440948486
Epoch 376 - Train Loss: 576143899762439.8, Train r2: 0.006753742694854736, Val Loss: 576409376267806.1, Val r2: 0.0073868632316589355
Epoch 377 - Train Loss: 576235703163190.2, Train r2: 0.006753742694854736, Val Loss: 580730683792926.1, Val r2: 0.0073868632316589355
Epoch 378 - Train Loss: 576307998220536.2, Train r2: 0.0067536234855651855, Val Loss: 577869114461003.2, Val r2: 0.007386982440948486
Epoch 379 - Train Loss: 575672360346344.8, Train r2: 0.006753742694854736, Val Loss: 580753183026477.1, Val r2: 0.0073868632316589355
Epoch 380 - Train Loss: 575277137435430.8, Train r2: 0.0067536234855651855, Val Loss: 577615910743341.1, Val r2: 0.0073868632316589355
Epoch 381 - Train Loss: 576385619281361.5, Train r2: 0.0067536234855651855, Val Loss: 581070929680986.4, Val r2: 0.0073868632316589355
Epoch 382 - Train Loss: 575736593188802.0, Train r2: 0.006753861904144287, Val Loss: 579856312534919.5, Val r2: 0.0073868632316589355
Epoch 383 - Train Loss: 576135302201840.5, Train r2: 0.0067536234855651855, Val Loss: 578039689402970.4, Val r2: 0.007386982440948486
Epoch 384 - Train Loss: 575820902766405.9, Train r2: 0.006753742694854736, Val Loss: 577011638846403.8, Val r2: 0.0073868632316589355
Epoch 385 - Train Loss: 576375011505245.1, Train r2: 0.006753861904144287, Val Loss: 584786208635964.2, Val r2: 0.007386744022369385
Epoch 386 - Train Loss: 576644525787074.0, Train r2: 0.006753742694854736, Val Loss: 575157902538872.5, Val r2: 0.007386744022369385
Epoch 387 - Train Loss: 575616424091399.8, Train r2: 0.006753742694854736, Val Loss: 573778734458277.6, Val r2: 0.007386982440948486
Epoch 388 - Train Loss: 575475226533143.2, Train r2: 0.0067536234855651855, Val Loss: 577017429946609.0, Val r2: 0.0073868632316589355
Epoch 389 - Train Loss: 575071966318964.4, Train r2: 0.006753861904144287, Val Loss: 572627195696790.6, Val r2: 0.007386744022369385
Epoch 390 - Train Loss: 576046492263144.8, Train r2: 0.006753742694854736, Val Loss: 573370811254663.5, Val r2: 0.0073868632316589355
Epoch 391 - Train Loss: 575467729151193.2, Train r2: 0.006753742694854736, Val Loss: 576799353771670.6, Val r2: 0.007386744022369385
Epoch 392 - Train Loss: 576350126318312.8, Train r2: 0.006753742694854736, Val Loss: 576415125918418.9, Val r2: 0.0073868632316589355
Epoch 393 - Train Loss: 576015940444408.2, Train r2: 0.006753861904144287, Val Loss: 579339712447427.8, Val r2: 0.0073868632316589355
Epoch 394 - Train Loss: 575303859473314.9, Train r2: 0.006753861904144287, Val Loss: 577493906828589.1, Val r2: 0.0073868632316589355
Epoch 395 - Train Loss: 575947134031189.4, Train r2: 0.006753861904144287, Val Loss: 579804928856786.9, Val r2: 0.0073868632316589355
Epoch 396 - Train Loss: 575741594324371.4, Train r2: 0.006753742694854736, Val Loss: 574259950410330.4, Val r2: 0.0073868632316589355
Epoch 397 - Train Loss: 576317916605595.1, Train r2: 0.006753861904144287, Val Loss: 574297726779392.0, Val r2: 0.007386982440948486
Epoch 398 - Train Loss: 575846361937485.6, Train r2: 0.006753742694854736, Val Loss: 576062151057889.9, Val r2: 0.007386982440948486
Epoch 399 - Train Loss: 575685869564028.1, Train r2: 0.0067536234855651855, Val Loss: 578599677344828.2, Val r2: 0.0073868632316589355
